"locale","region","date","description","type","notes"
"fr-LU","","2026-01-01","Nouvel An","NF",""
"fr-LU","","2026-04-05","Pâques","NF",""
"fr-LU","","2026-04-06","Lundi de Pâques","NF",""
"fr-LU","","2026-05-01","Premier Mai","NF",""
"fr-LU","","2026-05-09","Journée de l'Europe","NF",""
"fr-LU","","2026-05-14","Ascension","NF",""
"fr-LU","","2026-05-24","Pentecôte","NF",""
"fr-LU","","2026-05-25","Lundi de Pentecôte","NF",""
"fr-LU","","2026-06-23","Fête nationale","NF",""
"fr-LU","","2026-08-15","Assomption","NRF",""
"fr-LU","","2026-11-01","Toussaint","NRF",""
"fr-LU","","2026-12-25","Noël","NRF",""
"fr-LU","","2026-12-26","Saint Étienne","NRF",""
