"locale","region","date","description","type","notes"
"fr-LU","","2022-01-01","Nouvel An","NF",""
"fr-LU","","2022-04-17","Pâques","NF",""
"fr-LU","","2022-04-18","Lundi de Pâques","NF",""
"fr-LU","","2022-05-01","Premier Mai","NF",""
"fr-LU","","2022-05-09","Journée de l'Europe","NF",""
"fr-LU","","2022-05-26","Ascension","NF",""
"fr-LU","","2022-06-05","Pentecôte","NF",""
"fr-LU","","2022-06-06","Lundi de Pentecôte","NF",""
"fr-LU","","2022-06-23","Fête nationale","NF",""
"fr-LU","","2022-08-15","Assomption","NRF",""
"fr-LU","","2022-11-01","Toussaint","NRF",""
"fr-LU","","2022-12-25","Noël","NRF",""
"fr-LU","","2022-12-26","Saint Étienne","NRF",""
