"locale","region","date","description","type","notes"
"fr-LU","","2016-01-01","Nouvel An","NF",""
"fr-LU","","2016-03-27","Pâques","NF",""
"fr-LU","","2016-03-28","Lundi de Pâques","NF",""
"fr-LU","","2016-05-01","Premier Mai","NF",""
"fr-LU","","2016-05-05","Ascension","NF",""
"fr-LU","","2016-05-15","Pentecôte","NF",""
"fr-LU","","2016-05-16","Lundi de Pentecôte","NF",""
"fr-LU","","2016-06-23","Fête nationale","NF",""
"fr-LU","","2016-08-15","Assomption","NRF",""
"fr-LU","","2016-11-01","Toussaint","NRF",""
"fr-LU","","2016-12-25","Noël","NRF",""
"fr-LU","","2016-12-26","Saint Étienne","NRF",""
