"locale","region","date","description","type","notes"
"fr-LU","","2017-01-01","Nouvel An","NF",""
"fr-LU","","2017-04-16","Pâques","NF",""
"fr-LU","","2017-04-17","Lundi de Pâques","NF",""
"fr-LU","","2017-05-01","Premier Mai","NF",""
"fr-LU","","2017-05-25","Ascension","NF",""
"fr-LU","","2017-06-04","Pentecôte","NF",""
"fr-LU","","2017-06-05","Lundi de Pentecôte","NF",""
"fr-LU","","2017-06-23","Fête nationale","NF",""
"fr-LU","","2017-08-15","Assomption","NRF",""
"fr-LU","","2017-11-01","Toussaint","NRF",""
"fr-LU","","2017-12-25","Noël","NRF",""
"fr-LU","","2017-12-26","Saint Étienne","NRF",""
