"locale","region","date","description","type","notes"
"fr-LU","","2024-01-01","Nouvel An","NF",""
"fr-LU","","2024-03-31","Pâques","NF",""
"fr-LU","","2024-04-01","Lundi de Pâques","NF",""
"fr-LU","","2024-05-01","Premier Mai","NF",""
"fr-LU","","2024-05-09","Ascension","NF",""
"fr-LU","","2024-05-09","Journée de l'Europe","NF",""
"fr-LU","","2024-05-19","Pentecôte","NF",""
"fr-LU","","2024-05-20","Lundi de Pentecôte","NF",""
"fr-LU","","2024-06-23","Fête nationale","NF",""
"fr-LU","","2024-08-15","Assomption","NRF",""
"fr-LU","","2024-11-01","Toussaint","NRF",""
"fr-LU","","2024-12-25","Noël","NRF",""
"fr-LU","","2024-12-26","Saint Étienne","NRF",""
