"locale","region","date","description","type","notes"
"fr-LU","","2011-01-01","Nouvel An","NF",""
"fr-LU","","2011-04-24","Pâques","NF",""
"fr-LU","","2011-04-25","Lundi de Pâques","NF",""
"fr-LU","","2011-05-01","Premier Mai","NF",""
"fr-LU","","2011-06-02","Ascension","NF",""
"fr-LU","","2011-06-12","Pentecôte","NF",""
"fr-LU","","2011-06-13","Lundi de Pentecôte","NF",""
"fr-LU","","2011-06-23","Fête nationale","NF",""
"fr-LU","","2011-08-15","Assomption","NRF",""
"fr-LU","","2011-11-01","Toussaint","NRF",""
"fr-LU","","2011-12-25","Noël","NRF",""
"fr-LU","","2011-12-26","Saint Étienne","NRF",""
