"locale","region","date","description","type","notes"
"en-SG","","2018-01-01","New Year's Day","NF",""
"en-SG","","2018-02-16","Chinese New Year","NRV",""
"en-SG","","2018-02-17","Chinese New Year (Second Day)","NRV",""
"en-SG","","2018-03-30","Good Friday","NRV",""
"en-SG","","2018-05-01","Labour Day","NF",""
"en-SG","","2018-05-29","Vesak Day","NRV",""
"en-SG","","2018-06-15","Hari Raya Puasa","NRV",""
"en-SG","","2018-08-09","National Day","NF",""
"en-SG","","2018-08-22","Hari Raya Haji","NRV",""
"en-SG","","2018-11-06","Deepavali","NRV",""
"en-SG","","2018-12-25","Christmas Day","NRF",""
