"locale","region","date","description","type","notes"
"en-SG","","2014-01-01","New Year's Day","NF",""
"en-SG","","2014-01-31","Chinese New Year","NRV",""
"en-SG","","2014-02-01","Chinese New Year (Second Day)","NRV",""
"en-SG","","2014-04-18","Good Friday","NRV",""
"en-SG","","2014-05-01","Labour Day","NF",""
"en-SG","","2014-05-13","Vesak Day","NRV",""
"en-SG","","2014-07-28","Hari Raya Puasa","NRV",""
"en-SG","","2014-08-09","National Day","NF",""
"en-SG","","2014-10-05","Hari Raya Haji","NRV",""
"en-SG","","2014-10-06","Hari Raya Haji (in lieu)","NRV",""
"en-SG","","2014-10-22","Deepavali","NRV",""
"en-SG","","2014-12-25","Christmas Day","NRF",""
