"locale","region","date","description","type","notes"
"en-SG","","2023-01-01","New Year's Day","NF",""
"en-SG","","2023-01-02","New Year's Day (in lieu)","NF",""
"en-SG","","2023-01-22","Chinese New Year","NRV",""
"en-SG","","2023-01-23","Chinese New Year (Second Day)","NRV",""
"en-SG","","2023-01-24","Chinese New Year (in lieu)","NRV",""
"en-SG","","2023-04-07","Good Friday","NRV",""
"en-SG","","2023-04-22","Hari Raya Puasa","NRV",""
"en-SG","","2023-05-01","Labour Day","NF",""
"en-SG","","2023-06-02","Vesak Day","NRV",""
"en-SG","","2023-06-29","Hari Raya Haji","NRV",""
"en-SG","","2023-08-09","National Day","NF",""
"en-SG","","2023-09-01","Presidential Election","NF",""
"en-SG","","2023-11-12","Deepavali","NRV",""
"en-SG","","2023-11-13","Deepavali (in lieu)","NRV",""
"en-SG","","2023-12-25","Christmas Day","NRF",""
