"locale","region","date","description","type","notes"
"en-SG","","2012-01-01","New Year's Day","NF",""
"en-SG","","2012-01-02","New Year's Day (in lieu)","NF",""
"en-SG","","2012-01-23","Chinese New Year","NRV",""
"en-SG","","2012-01-24","Chinese New Year (Second Day)","NRV",""
"en-SG","","2012-04-06","Good Friday","NRV",""
"en-SG","","2012-05-01","Labour Day","NF",""
"en-SG","","2012-05-05","Vesak Day","NRV",""
"en-SG","","2012-08-09","National Day","NF",""
"en-SG","","2012-08-19","Hari Raya Puasa","NRV",""
"en-SG","","2012-08-20","Hari Raya Puasa (in lieu)","NRV",""
"en-SG","","2012-10-26","Hari Raya Haji","NRV",""
"en-SG","","2012-11-13","Deepavali","NRV",""
"en-SG","","2012-12-25","Christmas Day","NRF",""
