"locale","region","date","description","type","notes"
"en-SG","","2015-01-01","New Year's Day","NF",""
"en-SG","","2015-02-19","Chinese New Year","NRV",""
"en-SG","","2015-02-20","Chinese New Year (Second Day)","NRV",""
"en-SG","","2015-04-03","Good Friday","NRV",""
"en-SG","","2015-05-01","Labour Day","NF",""
"en-SG","","2015-06-01","Vesak Day","NRV",""
"en-SG","","2015-07-17","Hari Raya Puasa","NRV",""
"en-SG","","2015-08-07","SG50 Public Holiday","NF",""
"en-SG","","2015-08-09","National Day","NF",""
"en-SG","","2015-08-10","National Day (in lieu)","NF",""
"en-SG","","2015-09-11","General Election","NF",""
"en-SG","","2015-09-24","Hari Raya Haji","NRV",""
"en-SG","","2015-11-10","Deepavali","NRV",""
"en-SG","","2015-12-25","Christmas Day","NRF",""
