"locale","region","date","description","type","notes"
"en-SG","","2025-01-01","New Year's Day","NF",""
"en-SG","","2025-01-29","Chinese New Year","NRV",""
"en-SG","","2025-01-30","Chinese New Year (Second Day)","NRV",""
"en-SG","","2025-03-31","Hari Raya Puasa","NRV",""
"en-SG","","2025-04-18","Good Friday","NRV",""
"en-SG","","2025-05-01","Labour Day","NF",""
"en-SG","","2025-05-03","General Election","NF",""
"en-SG","","2025-05-12","Vesak Day","NRV",""
"en-SG","","2025-06-07","Hari Raya Haji","NRV",""
"en-SG","","2025-08-09","National Day","NF",""
"en-SG","","2025-10-20","Deepavali","NRV",""
"en-SG","","2025-12-25","Christmas Day","NRF",""
