"locale","region","date","description","type","notes"
"en-SG","","2017-01-01","New Year's Day","NF",""
"en-SG","","2017-01-02","New Year's Day (in lieu)","NF",""
"en-SG","","2017-01-28","Chinese New Year","NRV",""
"en-SG","","2017-01-29","Chinese New Year (Second Day)","NRV",""
"en-SG","","2017-01-30","Chinese New Year (in lieu)","NRV",""
"en-SG","","2017-04-14","Good Friday","NRV",""
"en-SG","","2017-05-01","Labour Day","NF",""
"en-SG","","2017-05-10","Vesak Day","NRV",""
"en-SG","","2017-06-25","Hari Raya Puasa","NRV",""
"en-SG","","2017-06-26","Hari Raya Puasa (in lieu)","NRV",""
"en-SG","","2017-08-09","National Day","NF",""
"en-SG","","2017-09-01","Hari Raya Haji","NRV",""
"en-SG","","2017-09-13","Presidential Election","NF",""
"en-SG","","2017-10-18","Deepavali","NRV",""
"en-SG","","2017-12-25","Christmas Day","NRF",""
