"locale","region","date","description","type","notes"
"en-SG","","2013-01-01","New Year's Day","NF",""
"en-SG","","2013-02-10","Chinese New Year","NRV",""
"en-SG","","2013-02-11","Chinese New Year (Second Day)","NRV",""
"en-SG","","2013-02-12","Chinese New Year (in lieu)","NRV",""
"en-SG","","2013-03-29","Good Friday","NRV",""
"en-SG","","2013-05-01","Labour Day","NF",""
"en-SG","","2013-05-24","Vesak Day","NRV",""
"en-SG","","2013-08-08","Hari Raya Puasa","NRV",""
"en-SG","","2013-08-09","National Day","NF",""
"en-SG","","2013-10-15","Hari Raya Haji","NRV",""
"en-SG","","2013-11-02","Deepavali","NRV",""
"en-SG","","2013-12-25","Christmas Day","NRF",""
