"locale","region","date","description","type","notes"
"en-LU","","2017-01-01","New Year","NF",""
"en-LU","","2017-04-16","Easter","NF",""
"en-LU","","2017-04-17","Easter Monday","NF",""
"en-LU","","2017-05-01","Mayday","NF",""
"en-LU","","2017-05-25","Ascension Day","NF",""
"en-LU","","2017-06-04","Pentecost","NF",""
"en-LU","","2017-06-05","Whit Monday","NF",""
"en-LU","","2017-06-23","National Day","NF",""
"en-LU","","2017-08-15","Assumption","NRF",""
"en-LU","","2017-11-01","All Saints","NRF",""
"en-LU","","2017-12-25","Christmas","NRF",""
"en-LU","","2017-12-26","Boxing Day","NRF",""
