"locale","region","date","description","type","notes"
"en-LU","","2011-01-01","New Year","NF",""
"en-LU","","2011-04-24","Easter","NF",""
"en-LU","","2011-04-25","Easter Monday","NF",""
"en-LU","","2011-05-01","Mayday","NF",""
"en-LU","","2011-06-02","Ascension Day","NF",""
"en-LU","","2011-06-12","Pentecost","NF",""
"en-LU","","2011-06-13","Whit Monday","NF",""
"en-LU","","2011-06-23","National Day","NF",""
"en-LU","","2011-08-15","Assumption","NRF",""
"en-LU","","2011-11-01","All Saints","NRF",""
"en-LU","","2011-12-25","Christmas","NRF",""
"en-LU","","2011-12-26","Boxing Day","NRF",""
