"locale","region","date","description","type","notes"
"en-LU","","2026-01-01","New Year","NF",""
"en-LU","","2026-04-05","Easter","NF",""
"en-LU","","2026-04-06","Easter Monday","NF",""
"en-LU","","2026-05-01","Mayday","NF",""
"en-LU","","2026-05-09","Europe Day","NF",""
"en-LU","","2026-05-14","Ascension Day","NF",""
"en-LU","","2026-05-24","Pentecost","NF",""
"en-LU","","2026-05-25","Whit Monday","NF",""
"en-LU","","2026-06-23","National Day","NF",""
"en-LU","","2026-08-15","Assumption","NRF",""
"en-LU","","2026-11-01","All Saints","NRF",""
"en-LU","","2026-12-25","Christmas","NRF",""
"en-LU","","2026-12-26","Boxing Day","NRF",""
