"locale","region","date","description","type","notes"
"en-LU","","2012-01-01","New Year","NF",""
"en-LU","","2012-04-08","Easter","NF",""
"en-LU","","2012-04-09","Easter Monday","NF",""
"en-LU","","2012-05-01","Mayday","NF",""
"en-LU","","2012-05-17","Ascension Day","NF",""
"en-LU","","2012-05-27","Pentecost","NF",""
"en-LU","","2012-05-28","Whit Monday","NF",""
"en-LU","","2012-06-23","National Day","NF",""
"en-LU","","2012-08-15","Assumption","NRF",""
"en-LU","","2012-11-01","All Saints","NRF",""
"en-LU","","2012-12-25","Christmas","NRF",""
"en-LU","","2012-12-26","Boxing Day","NRF",""
