"locale","region","date","description","type","notes"
"en-LU","","2024-01-01","New Year","NF",""
"en-LU","","2024-03-31","Easter","NF",""
"en-LU","","2024-04-01","Easter Monday","NF",""
"en-LU","","2024-05-01","Mayday","NF",""
"en-LU","","2024-05-09","Ascension Day","NF",""
"en-LU","","2024-05-09","Europe Day","NF",""
"en-LU","","2024-05-19","Pentecost","NF",""
"en-LU","","2024-05-20","Whit Monday","NF",""
"en-LU","","2024-06-23","National Day","NF",""
"en-LU","","2024-08-15","Assumption","NRF",""
"en-LU","","2024-11-01","All Saints","NRF",""
"en-LU","","2024-12-25","Christmas","NRF",""
"en-LU","","2024-12-26","Boxing Day","NRF",""
