"locale","region","date","description","type","notes"
"en-LU","","2020-01-01","New Year","NF",""
"en-LU","","2020-04-12","Easter","NF",""
"en-LU","","2020-04-13","Easter Monday","NF",""
"en-LU","","2020-05-01","Mayday","NF",""
"en-LU","","2020-05-09","Europe Day","NF",""
"en-LU","","2020-05-21","Ascension Day","NF",""
"en-LU","","2020-05-31","Pentecost","NF",""
"en-LU","","2020-06-01","Whit Monday","NF",""
"en-LU","","2020-06-23","National Day","NF",""
"en-LU","","2020-08-15","Assumption","NRF",""
"en-LU","","2020-11-01","All Saints","NRF",""
"en-LU","","2020-12-25","Christmas","NRF",""
"en-LU","","2020-12-26","Boxing Day","NRF",""
