"locale","region","date","description","type","notes"
"en-LU","","2013-01-01","New Year","NF",""
"en-LU","","2013-03-31","Easter","NF",""
"en-LU","","2013-04-01","Easter Monday","NF",""
"en-LU","","2013-05-01","Mayday","NF",""
"en-LU","","2013-05-09","Ascension Day","NF",""
"en-LU","","2013-05-19","Pentecost","NF",""
"en-LU","","2013-05-20","Whit Monday","NF",""
"en-LU","","2013-06-23","National Day","NF",""
"en-LU","","2013-08-15","Assumption","NRF",""
"en-LU","","2013-11-01","All Saints","NRF",""
"en-LU","","2013-12-25","Christmas","NRF",""
"en-LU","","2013-12-26","Boxing Day","NRF",""
