"locale","region","date","description","type","notes"
"en-LU","","2018-01-01","New Year","NF",""
"en-LU","","2018-04-01","Easter","NF",""
"en-LU","","2018-04-02","Easter Monday","NF",""
"en-LU","","2018-05-01","Mayday","NF",""
"en-LU","","2018-05-10","Ascension Day","NF",""
"en-LU","","2018-05-20","Pentecost","NF",""
"en-LU","","2018-05-21","Whit Monday","NF",""
"en-LU","","2018-06-23","National Day","NF",""
"en-LU","","2018-08-15","Assumption","NRF",""
"en-LU","","2018-11-01","All Saints","NRF",""
"en-LU","","2018-12-25","Christmas","NRF",""
"en-LU","","2018-12-26","Boxing Day","NRF",""
