"locale","region","date","description","type","notes"
"en-LU","","2023-01-01","New Year","NF",""
"en-LU","","2023-04-09","Easter","NF",""
"en-LU","","2023-04-10","Easter Monday","NF",""
"en-LU","","2023-05-01","Mayday","NF",""
"en-LU","","2023-05-09","Europe Day","NF",""
"en-LU","","2023-05-18","Ascension Day","NF",""
"en-LU","","2023-05-28","Pentecost","NF",""
"en-LU","","2023-05-29","Whit Monday","NF",""
"en-LU","","2023-06-23","National Day","NF",""
"en-LU","","2023-08-15","Assumption","NRF",""
"en-LU","","2023-11-01","All Saints","NRF",""
"en-LU","","2023-12-25","Christmas","NRF",""
"en-LU","","2023-12-26","Boxing Day","NRF",""
