"locale","region","date","description","type","notes"
"sl-SI","","2017-01-01","Novo leto","NF",""
"sl-SI","","2017-01-02","Novo leto","NF",""
"sl-SI","","2017-02-08","Prešernov dan","NF",""
"sl-SI","","2017-04-16","Velikonočna nedelja","NRV",""
"sl-SI","","2017-04-17","Velikonočni ponedeljek","NRV",""
"sl-SI","","2017-04-27","Dan upora proti okupatorju","NF",""
"sl-SI","","2017-05-01","Praznik dela","NF",""
"sl-SI","","2017-05-02","Praznik dela","NF",""
"sl-SI","","2017-06-05","Binkošti","NRV",""
"sl-SI","","2017-06-25","Dan državnosti","NF",""
"sl-SI","","2017-08-15","Marijino vnebovzetje","NRF",""
"sl-SI","","2017-10-31","Dan reformacije","NRF",""
"sl-SI","","2017-11-01","Dan spomina na mrtve","NF",""
"sl-SI","","2017-12-25","Božič","NF",""
"sl-SI","","2017-12-26","Dan samostojnosti in enotnosti","NF",""
