"locale","region","date","description","type","notes"
"sl-SI","","2011-01-01","Novo leto","NF",""
"sl-SI","","2011-01-02","Novo leto","NF",""
"sl-SI","","2011-02-08","Prešernov dan","NF",""
"sl-SI","","2011-04-24","Velikonočna nedelja","NRV",""
"sl-SI","","2011-04-25","Velikonočni ponedeljek","NRV",""
"sl-SI","","2011-04-27","Dan upora proti okupatorju","NF",""
"sl-SI","","2011-05-01","Praznik dela","NF",""
"sl-SI","","2011-05-02","Praznik dela","NF",""
"sl-SI","","2011-06-13","Binkošti","NRV",""
"sl-SI","","2011-06-25","Dan državnosti","NF",""
"sl-SI","","2011-08-15","Marijino vnebovzetje","NRF",""
"sl-SI","","2011-10-31","Dan reformacije","NRF",""
"sl-SI","","2011-11-01","Dan spomina na mrtve","NF",""
"sl-SI","","2011-12-25","Božič","NF",""
"sl-SI","","2011-12-26","Dan samostojnosti in enotnosti","NF",""
