"locale","region","date","description","type","notes"
"sl-SI","","2013-01-01","Novo leto","NF",""
"sl-SI","","2013-02-08","Prešernov dan","NF",""
"sl-SI","","2013-03-31","Velikonočna nedelja","NRV",""
"sl-SI","","2013-04-01","Velikonočni ponedeljek","NRV",""
"sl-SI","","2013-04-27","Dan upora proti okupatorju","NF",""
"sl-SI","","2013-05-01","Praznik dela","NF",""
"sl-SI","","2013-05-02","Praznik dela","NF",""
"sl-SI","","2013-05-20","Binkošti","NRV",""
"sl-SI","","2013-06-25","Dan državnosti","NF",""
"sl-SI","","2013-08-15","Marijino vnebovzetje","NRF",""
"sl-SI","","2013-10-31","Dan reformacije","NRF",""
"sl-SI","","2013-11-01","Dan spomina na mrtve","NF",""
"sl-SI","","2013-12-25","Božič","NF",""
"sl-SI","","2013-12-26","Dan samostojnosti in enotnosti","NF",""
