"locale","region","date","description","type","notes"
"et-EE","","2015-01-01","uusaasta","NF",""
"et-EE","","2015-02-24","iseseisvuspäev","NF",""
"et-EE","","2015-04-03","suur reede","NRV",""
"et-EE","","2015-04-05","ülestõusmispühade 1. püha","NRV",""
"et-EE","","2015-05-01","kevadpüha","NF",""
"et-EE","","2015-05-24","nelipühade 1. püha","NRV",""
"et-EE","","2015-06-23","võidupüha","NF",""
"et-EE","","2015-06-24","jaanipäev","NF",""
"et-EE","","2015-08-20","taasiseseisvumispäev","NF",""
"et-EE","","2015-12-24","jõululaupäev","NF",""
"et-EE","","2015-12-25","esimene jõulupüha","NF",""
"et-EE","","2015-12-26","teine jõulupüha","NF",""
