"locale","region","date","description","type","notes"
"nb-NO","","2021-01-01","Nyttårsdag","NF",""
"nb-NO","","2021-02-14","Fastelavn","NRV",""
"nb-NO","","2021-03-28","Palmesøndag","NRV",""
"nb-NO","","2021-04-01","Skjærtorsdag","NRV",""
"nb-NO","","2021-04-02","Langfredag","NRV",""
"nb-NO","","2021-04-04","Påskedag","NRV",""
"nb-NO","","2021-04-05","Påskedag","NRV",""
"nb-NO","","2021-05-01","Offentlig Høytidsdag","NF",""
"nb-NO","","2021-05-08","Frigjøringsdag 1945","NF",""
"nb-NO","","2021-05-13","Kristi Himmelfartsdag","NRV",""
"nb-NO","","2021-05-17","Grunnlovsdag","NF",""
"nb-NO","","2021-05-23","Pinsedag","NRV",""
"nb-NO","","2021-05-24","Pinsedag","NRV",""
"nb-NO","","2021-12-24","Julaften","NRF",""
"nb-NO","","2021-12-25","Juledag","NRF",""
"nb-NO","","2021-12-26","Juledag","NRF",""
"nb-NO","","2021-12-31","Nyttårsaften","NF",""
