"locale","region","date","description","type","notes"
"nb-NO","","2011-01-01","Nyttårsdag","NF",""
"nb-NO","","2011-03-06","Fastelavn","NRV",""
"nb-NO","","2011-04-17","Palmesøndag","NRV",""
"nb-NO","","2011-04-21","Skjærtorsdag","NRV",""
"nb-NO","","2011-04-22","Langfredag","NRV",""
"nb-NO","","2011-04-24","Påskedag","NRV",""
"nb-NO","","2011-04-25","Påskedag","NRV",""
"nb-NO","","2011-05-01","Offentlig Høytidsdag","NF",""
"nb-NO","","2011-05-08","Frigjøringsdag 1945","NF",""
"nb-NO","","2011-05-17","Grunnlovsdag","NF",""
"nb-NO","","2011-06-02","Kristi Himmelfartsdag","NRV",""
"nb-NO","","2011-06-12","Pinsedag","NRV",""
"nb-NO","","2011-06-13","Pinsedag","NRV",""
"nb-NO","","2011-12-24","Julaften","NRF",""
"nb-NO","","2011-12-25","Juledag","NRF",""
"nb-NO","","2011-12-26","Juledag","NRF",""
"nb-NO","","2011-12-31","Nyttårsaften","NF",""
