"locale","region","date","description","type","notes"
"nb-NO","","2023-01-01","Nyttårsdag","NF",""
"nb-NO","","2023-02-19","Fastelavn","NRV",""
"nb-NO","","2023-04-02","Palmesøndag","NRV",""
"nb-NO","","2023-04-06","Skjærtorsdag","NRV",""
"nb-NO","","2023-04-07","Langfredag","NRV",""
"nb-NO","","2023-04-09","Påskedag","NRV",""
"nb-NO","","2023-04-10","Påskedag","NRV",""
"nb-NO","","2023-05-01","Offentlig Høytidsdag","NF",""
"nb-NO","","2023-05-08","Frigjøringsdag 1945","NF",""
"nb-NO","","2023-05-17","Grunnlovsdag","NF",""
"nb-NO","","2023-05-18","Kristi Himmelfartsdag","NRV",""
"nb-NO","","2023-05-28","Pinsedag","NRV",""
"nb-NO","","2023-05-29","Pinsedag","NRV",""
"nb-NO","","2023-12-24","Julaften","NRF",""
"nb-NO","","2023-12-25","Juledag","NRF",""
"nb-NO","","2023-12-26","Juledag","NRF",""
"nb-NO","","2023-12-31","Nyttårsaften","NF",""
