"locale","region","date","description","type","notes"
"nb-NO","","2016-01-01","Nyttårsdag","NF",""
"nb-NO","","2016-02-07","Fastelavn","NRV",""
"nb-NO","","2016-03-20","Palmesøndag","NRV",""
"nb-NO","","2016-03-24","Skjærtorsdag","NRV",""
"nb-NO","","2016-03-25","Langfredag","NRV",""
"nb-NO","","2016-03-27","Påskedag","NRV",""
"nb-NO","","2016-03-28","Påskedag","NRV",""
"nb-NO","","2016-05-01","Offentlig Høytidsdag","NF",""
"nb-NO","","2016-05-05","Kristi Himmelfartsdag","NRV",""
"nb-NO","","2016-05-08","Frigjøringsdag 1945","NF",""
"nb-NO","","2016-05-15","Pinsedag","NRV",""
"nb-NO","","2016-05-16","Pinsedag","NRV",""
"nb-NO","","2016-05-17","Grunnlovsdag","NF",""
"nb-NO","","2016-12-24","Julaften","NRF",""
"nb-NO","","2016-12-25","Juledag","NRF",""
"nb-NO","","2016-12-26","Juledag","NRF",""
"nb-NO","","2016-12-31","Nyttårsaften","NF",""
