"locale","region","date","description","type","notes"
"pl-PL","","2027-01-01","Nowy Rok","NF",""
"pl-PL","","2027-01-06","Trzech Króli","NRF",""
"pl-PL","","2027-03-28","Wielkanoc","NRV",""
"pl-PL","","2027-03-29","Poniedziałek Wielkanocny","NRV",""
"pl-PL","","2027-05-01","Święto Pracy","NF",""
"pl-PL","","2027-05-03","Święto Konstytucji Trzeciego Maja","NF",""
"pl-PL","","2027-05-16","Zielone Świątki","NRV",""
"pl-PL","","2027-05-27","Boże Ciało","NRV",""
"pl-PL","","2027-08-15","Wniebowzięcie Najświętszej Maryi Panny","NRF",""
"pl-PL","","2027-11-01","Wszystkich Świętych","NRF",""
"pl-PL","","2027-11-11","Narodowe Święto Niepodległości","NF",""
"pl-PL","","2027-12-24","Wigilia","NRF",""
"pl-PL","","2027-12-25","Boże Narodzenie (pierwszy dzień)","NRF",""
"pl-PL","","2027-12-26","Boże Narodzenie (drugi dzień)","NRF",""
