"locale","region","date","description","type","notes"
"en-US","","2022-01-01","New Year's Day","NF",""
"en-US","","2022-01-17","Birthday of Martin Luther King, Jr.","NV",""
"en-US","","2022-02-21","Washington's Birthday","NV",""
"en-US","MA","2022-04-18","Patriots' Day","V",""
"en-US","ME","2022-04-18","Patriots' Day","V",""
"en-US","","2022-05-30","Memorial Day","NV",""
"en-US","","2022-06-19","Juneteenth National Independence Day","NF",""
"en-US","","2022-06-20","Juneteenth National Independence Day (in lieu of)","NF",""
"en-US","","2022-07-04","Independence Day","NF",""
"en-US","","2022-09-05","Labor Day","NV",""
"en-US","","2022-10-10","Columbus Day","NV",""
"en-US","","2022-11-11","Veterans Day","NF",""
"en-US","","2022-11-24","Thanksgiving Day","NV",""
"en-US","","2022-11-25","Day after Thanksgiving","NV",""
"en-US","","2022-12-24","Christmas Eve","NRF",""
"en-US","","2022-12-25","Christmas Day","NRF",""
"en-US","","2022-12-26","Christmas Day (in lieu of)","NRF",""
