"locale","region","date","description","type","notes"
"en-NZ","","2011-01-01","New Year's Day","NF",""
"en-NZ","","2011-01-02","Day after New Years Day","NV",""
"en-NZ","","2011-02-06","Waitangi Day","NF",""
"en-NZ","","2011-04-22","Good Friday","NRV",""
"en-NZ","","2011-04-25","ANZAC Day","NF",""
"en-NZ","","2011-04-25","Easter Monday","NRV",""
"en-NZ","","2011-06-06","Queen's Birthday","NV",""
"en-NZ","","2011-10-24","Labour Day","NV",""
"en-NZ","","2011-12-25","Christmas Day","NRF",""
"en-NZ","","2011-12-26","Boxing Day","NF",""
