"locale","region","date","description","type","notes"
"sv-SE","","2022-01-01","Nyårsdagen","NF",""
"sv-SE","","2022-01-06","Trettondedag jul","NRF",""
"sv-SE","","2022-04-15","Långfredagen","NRV",""
"sv-SE","","2022-04-17","Påskdagen","NRV",""
"sv-SE","","2022-04-18","Annandag påsk","NRV",""
"sv-SE","","2022-05-01","Första maj","NF",""
"sv-SE","","2022-05-26","Kristi himmelsfärdsdag","NRV",""
"sv-SE","","2022-06-05","Pingstdagen","NRV",""
"sv-SE","","2022-06-06","Nationaldagen","NF",""
"sv-SE","","2022-06-24","Midsommarafton","NV",""
"sv-SE","","2022-06-25","Midsommardagen","NV",""
"sv-SE","","2022-11-05","Alla helgons dag","NRV",""
"sv-SE","","2022-12-24","Julafton","NRF",""
"sv-SE","","2022-12-25","Juldagen","NRF",""
"sv-SE","","2022-12-26","Annandag jul","NRF",""
"sv-SE","","2022-12-31","Nyårsafton","NF",""
