"locale","region","date","description","type","notes"
"sv-SE","","2023-01-01","Nyårsdagen","NF",""
"sv-SE","","2023-01-06","Trettondedag jul","NRF",""
"sv-SE","","2023-04-07","Långfredagen","NRV",""
"sv-SE","","2023-04-09","Påskdagen","NRV",""
"sv-SE","","2023-04-10","Annandag påsk","NRV",""
"sv-SE","","2023-05-01","Första maj","NF",""
"sv-SE","","2023-05-18","Kristi himmelsfärdsdag","NRV",""
"sv-SE","","2023-05-28","Pingstdagen","NRV",""
"sv-SE","","2023-06-06","Nationaldagen","NF",""
"sv-SE","","2023-06-23","Midsommarafton","NV",""
"sv-SE","","2023-06-24","Midsommardagen","NV",""
"sv-SE","","2023-11-04","Alla helgons dag","NRV",""
"sv-SE","","2023-12-24","Julafton","NRF",""
"sv-SE","","2023-12-25","Juldagen","NRF",""
"sv-SE","","2023-12-26","Annandag jul","NRF",""
"sv-SE","","2023-12-31","Nyårsafton","NF",""
