"locale","region","date","description","type","notes"
"sv-SE","","2018-01-01","Nyårsdagen","NF",""
"sv-SE","","2018-01-06","Trettondedag jul","NRF",""
"sv-SE","","2018-03-30","Långfredagen","NRV",""
"sv-SE","","2018-04-01","Påskdagen","NRV",""
"sv-SE","","2018-04-02","Annandag påsk","NRV",""
"sv-SE","","2018-05-01","Första maj","NF",""
"sv-SE","","2018-05-10","Kristi Himmelsfärdsdag","NRV",""
"sv-SE","","2018-05-20","Pingstdagen","NRV",""
"sv-SE","","2018-06-06","Nationaldagen","NF",""
"sv-SE","","2018-06-22","Midsommarafton","NV",""
"sv-SE","","2018-06-23","Midsommardagen","NV",""
"sv-SE","","2018-11-03","Alla Helgons Dag","NV",""
"sv-SE","","2018-12-24","Julafton","NRF",""
"sv-SE","","2018-12-25","Juldagen","NRF",""
"sv-SE","","2018-12-26","Annandag jul","NRF",""
"sv-SE","","2018-12-31","Nyårsafton","NF",""
