"locale","region","date","description","type","notes"
"sv-SE","","2020-01-01","Nyårsdagen","NF",""
"sv-SE","","2020-01-06","Trettondedag jul","NRF",""
"sv-SE","","2020-04-10","Långfredagen","NRV",""
"sv-SE","","2020-04-12","Påskdagen","NRV",""
"sv-SE","","2020-04-13","Annandag påsk","NRV",""
"sv-SE","","2020-05-01","Första maj","NF",""
"sv-SE","","2020-05-21","Kristi himmelsfärdsdag","NRV",""
"sv-SE","","2020-05-31","Pingstdagen","NRV",""
"sv-SE","","2020-06-06","Nationaldagen","NF",""
"sv-SE","","2020-06-19","Midsommarafton","NV",""
"sv-SE","","2020-06-20","Midsommardagen","NV",""
"sv-SE","","2020-10-31","Alla helgons dag","NRV",""
"sv-SE","","2020-12-24","Julafton","NRF",""
"sv-SE","","2020-12-25","Juldagen","NRF",""
"sv-SE","","2020-12-26","Annandag jul","NRF",""
"sv-SE","","2020-12-31","Nyårsafton","NF",""
