"locale","region","date","description","type","notes"
"sv-SE","","2017-01-01","Nyårsdagen","NF",""
"sv-SE","","2017-01-06","Trettondedag jul","NRF",""
"sv-SE","","2017-04-14","Långfredagen","NRV",""
"sv-SE","","2017-04-16","Påskdagen","NRV",""
"sv-SE","","2017-04-17","Annandag påsk","NRV",""
"sv-SE","","2017-05-01","Första maj","NF",""
"sv-SE","","2017-05-25","Kristi Himmelsfärdsdag","NRV",""
"sv-SE","","2017-06-04","Pingstdagen","NRV",""
"sv-SE","","2017-06-06","Nationaldagen","NF",""
"sv-SE","","2017-06-23","Midsommarafton","NV",""
"sv-SE","","2017-06-24","Midsommardagen","NV",""
"sv-SE","","2017-11-04","Alla Helgons Dag","NV",""
"sv-SE","","2017-12-24","Julafton","NRF",""
"sv-SE","","2017-12-25","Juldagen","NRF",""
"sv-SE","","2017-12-26","Annandag jul","NRF",""
"sv-SE","","2017-12-31","Nyårsafton","NF",""
