"locale","region","date","description","type","notes"
"sv-SE","","2015-01-01","Nyårsdagen","NF",""
"sv-SE","","2015-01-06","Trettondedag jul","NRF",""
"sv-SE","","2015-04-03","Långfredagen","NRV",""
"sv-SE","","2015-04-05","Påskdagen","NRV",""
"sv-SE","","2015-04-06","Annandag påsk","NRV",""
"sv-SE","","2015-05-01","Första maj","NF",""
"sv-SE","","2015-05-14","Kristi himmelsfärdsdag","NRV",""
"sv-SE","","2015-05-24","Pingstdagen","NRV",""
"sv-SE","","2015-06-06","Nationaldagen","NF",""
"sv-SE","","2015-06-19","Midsommarafton","NV",""
"sv-SE","","2015-06-20","Midsommardagen","NV",""
"sv-SE","","2015-10-31","Alla Helgons Dag","NV",""
"sv-SE","","2015-12-24","Julafton","NRF",""
"sv-SE","","2015-12-25","Juldagen","NRF",""
"sv-SE","","2015-12-26","Annandag jul","NRF",""
"sv-SE","","2015-12-31","Nyårsafton","NF",""
