"locale","region","date","description","type","notes"
"sv-FI","","2017-01-01","Nyårsdagen","NF",""
"sv-FI","","2017-01-06","Trettondedagen","NRF",""
"sv-FI","","2017-04-14","Långfredagen","NRV",""
"sv-FI","","2017-04-16","Påskdagen","NRV",""
"sv-FI","","2017-04-17","Annandag påsk","NRV",""
"sv-FI","","2017-05-01","Första maj","NF",""
"sv-FI","","2017-05-25","Kristi himmelfärdsdag","NRV",""
"sv-FI","","2017-06-04","Pingst","NRV",""
"sv-FI","","2017-06-24","Midsommardagen","NRV",""
"sv-FI","","2017-11-04","Alla helgons dag","NRV",""
"sv-FI","","2017-12-06","Självständighetsdagen","NF",""
"sv-FI","","2017-12-25","Juldagen","NRF",""
"sv-FI","","2017-12-26","Annandag jul","NRF",""
