"locale","region","date","description","type","notes"
"sv-FI","","2015-01-01","Nyårsdagen","NF",""
"sv-FI","","2015-01-06","Trettondedagen","NRF",""
"sv-FI","","2015-04-03","Långfredagen","NRV",""
"sv-FI","","2015-04-05","Påskdagen","NRV",""
"sv-FI","","2015-04-06","Annandag påsk","NRV",""
"sv-FI","","2015-05-01","Första maj","NF",""
"sv-FI","","2015-05-14","Kristi himmelfärdsdag","NRV",""
"sv-FI","","2015-05-24","Pingst","NRV",""
"sv-FI","","2015-06-20","Midsommardagen","NRV",""
"sv-FI","","2015-10-31","Alla helgons dag","NRV",""
"sv-FI","","2015-12-06","Självständighetsdagen","NF",""
"sv-FI","","2015-12-25","Juldagen","NRF",""
"sv-FI","","2015-12-26","Annandag jul","NRF",""
