"locale","region","date","description","type","notes"
"sv-FI","","2025-01-01","Nyårsdagen","NF",""
"sv-FI","","2025-01-06","Trettondedagen","NRF",""
"sv-FI","","2025-04-18","Långfredagen","NRV",""
"sv-FI","","2025-04-20","Påskdagen","NRV",""
"sv-FI","","2025-04-21","Annandag påsk","NRV",""
"sv-FI","","2025-05-01","Första maj","NF",""
"sv-FI","","2025-05-29","Kristi himmelfärdsdag","NRV",""
"sv-FI","","2025-06-08","Pingst","NRV",""
"sv-FI","","2025-06-21","Midsommardagen","NRV",""
"sv-FI","","2025-11-01","Alla helgons dag","NRV",""
"sv-FI","","2025-12-06","Självständighetsdagen","NF",""
"sv-FI","","2025-12-25","Juldagen","NRF",""
"sv-FI","","2025-12-26","Annandag jul","NRF",""
