"locale","region","date","description","type","notes"
"ru-RU","","2027-01-01","Новый Год","NF",""
"ru-RU","","2027-01-07","Рождество Христово","NRF",""
"ru-RU","","2027-02-23","День защитника Отечества","NF",""
"ru-RU","","2027-03-08","Международный женский день","NF",""
"ru-RU","","2027-05-01","Праздник весны и труда","NF",""
"ru-RU","","2027-05-02","Пасха","NRV",""
"ru-RU","","2027-05-09","День Победы","NF",""
"ru-RU","","2027-06-12","День России","NF",""
"ru-RU","","2027-11-04","День народного единства","NF",""
