"locale","region","date","description","type","notes"
"es-US","","2021-01-01","Año Neuvo","NF",""
"es-US","","2021-01-18","Cumpleaños de Martin Luther King, Jr.","V",""
"es-US","","2021-02-15","Día del Presidente","NV",""
"es-US","MA","2021-04-19","Día del Patriota","NV",""
"es-US","ME","2021-04-19","Día del Patriota","NV",""
"es-US","","2021-05-31","Día de los Caídos","NV",""
"es-US","","2021-07-04","Día de la Independiencia","NF",""
"es-US","","2021-09-06","Día del Trabajo","NV",""
"es-US","","2021-10-11","Día de Columbus","NV",""
"es-US","","2021-11-11","Día de los Veteranos","NF",""
"es-US","","2021-11-25","Día de Acción de Gracias","NV",""
"es-US","","2021-12-25","Navidad","NRF",""
