"locale","region","date","description","type","notes"
"fr-CA","","2014-01-01","Jour de l'An","NF",""
"fr-CA","AB","2014-02-17","Fête de la Famille","V",""
"fr-CA","NB","2014-02-17","Fête de la Famille","V",""
"fr-CA","ON","2014-02-17","Fête de la Famille","V",""
"fr-CA","SK","2014-02-17","Fête de la Famille","V",""
"fr-CA","PE","2014-02-17","Fête des Insulaires","V",""
"fr-CA","MB","2014-02-17","Journée Louis Riel","V",""
"fr-CA","","2014-04-18","Vendredi Saint","NRV",""
"fr-CA","AB","2014-04-21","Lundi de Pâques","RV",""
"fr-CA","PE","2014-04-21","Lundi de Pâques","RV",""
"fr-CA","QC","2014-04-21","Lundi de Pâques","RV",""
"fr-CA","AB","2014-05-19","Fête de la Reine Victoria","V",""
"fr-CA","BC","2014-05-19","Fête de la Reine Victoria","V",""
"fr-CA","MB","2014-05-19","Fête de la Reine Victoria","V",""
"fr-CA","NS","2014-05-19","Fête de la Reine Victoria","V",""
"fr-CA","NT","2014-05-19","Fête de la Reine Victoria","V",""
"fr-CA","NU","2014-05-19","Fête de la Reine Victoria","V",""
"fr-CA","ON","2014-05-19","Fête de la Reine Victoria","V",""
"fr-CA","SK","2014-05-19","Fête de la Reine Victoria","V",""
"fr-CA","YT","2014-05-19","Fête de la Reine Victoria","V",""
"fr-CA","QC","2014-05-19","Journée Nationale des Patriotes","V",""
"fr-CA","QC","2014-06-24","Fête Nationale","F",""
"fr-CA","","2014-07-01","Fête du Canada","NF",""
"fr-CA","SK","2014-08-04","Fête de la Saskatchewan","V",""
"fr-CA","AB","2014-08-04","Fête du Patrimoine","V",""
"fr-CA","NS","2014-08-04","Jour de la Fondation","V",""
"fr-CA","NB","2014-08-04","Jour du Nouveau-Brunswick","V",""
"fr-CA","NT","2014-08-04","Premier lundi d'août","V",""
"fr-CA","NU","2014-08-04","Premier lundi d'août","V",""
"fr-CA","","2014-09-01","Fête du Travail","NV",""
"fr-CA","AB","2014-10-13","Jour de l'Action de grâce","V",""
"fr-CA","BC","2014-10-13","Jour de l'Action de grâce","V",""
"fr-CA","MB","2014-10-13","Jour de l'Action de grâce","V",""
"fr-CA","NL","2014-10-13","Jour de l'Action de grâce","V",""
"fr-CA","NT","2014-10-13","Jour de l'Action de grâce","V",""
"fr-CA","NU","2014-10-13","Jour de l'Action de grâce","V",""
"fr-CA","ON","2014-10-13","Jour de l'Action de grâce","V",""
"fr-CA","QC","2014-10-13","Jour de l'Action de grâce","V",""
"fr-CA","SK","2014-10-13","Jour de l'Action de grâce","V",""
"fr-CA","YT","2014-10-13","Jour de l'Action de grâce","V",""
"fr-CA","AB","2014-11-11","Jour du Souvenir","F",""
"fr-CA","BC","2014-11-11","Jour du Souvenir","F",""
"fr-CA","NB","2014-11-11","Jour du Souvenir","F",""
"fr-CA","NL","2014-11-11","Jour du Souvenir","F",""
"fr-CA","NT","2014-11-11","Jour du Souvenir","F",""
"fr-CA","","2014-12-25","Jour de Noël","NRF",""
"fr-CA","","2014-12-26","Lendemain de Noël","NRF",""
