"locale","region","date","description","type","notes"
"fr-CA","","2013-01-01","Jour de l'An","NF",""
"fr-CA","AB","2013-02-18","Fête de la Famille","V",""
"fr-CA","NB","2013-02-18","Fête de la Famille","V",""
"fr-CA","ON","2013-02-18","Fête de la Famille","V",""
"fr-CA","SK","2013-02-18","Fête de la Famille","V",""
"fr-CA","PE","2013-02-18","Fête des Insulaires","V",""
"fr-CA","MB","2013-02-18","Journée Louis Riel","V",""
"fr-CA","","2013-03-29","Vendredi Saint","NRV",""
"fr-CA","AB","2013-04-01","Lundi de Pâques","RV",""
"fr-CA","PE","2013-04-01","Lundi de Pâques","RV",""
"fr-CA","QC","2013-04-01","Lundi de Pâques","RV",""
"fr-CA","AB","2013-05-20","Fête de la Reine Victoria","V",""
"fr-CA","BC","2013-05-20","Fête de la Reine Victoria","V",""
"fr-CA","MB","2013-05-20","Fête de la Reine Victoria","V",""
"fr-CA","NS","2013-05-20","Fête de la Reine Victoria","V",""
"fr-CA","NT","2013-05-20","Fête de la Reine Victoria","V",""
"fr-CA","NU","2013-05-20","Fête de la Reine Victoria","V",""
"fr-CA","ON","2013-05-20","Fête de la Reine Victoria","V",""
"fr-CA","SK","2013-05-20","Fête de la Reine Victoria","V",""
"fr-CA","YT","2013-05-20","Fête de la Reine Victoria","V",""
"fr-CA","QC","2013-05-20","Journée Nationale des Patriotes","V",""
"fr-CA","QC","2013-06-24","Fête Nationale","F",""
"fr-CA","","2013-07-01","Fête du Canada","NF",""
"fr-CA","SK","2013-08-05","Fête de la Saskatchewan","V",""
"fr-CA","AB","2013-08-05","Fête du Patrimoine","V",""
"fr-CA","NS","2013-08-05","Jour de la Fondation","V",""
"fr-CA","NB","2013-08-05","Jour du Nouveau-Brunswick","V",""
"fr-CA","NT","2013-08-05","Premier lundi d'août","V",""
"fr-CA","NU","2013-08-05","Premier lundi d'août","V",""
"fr-CA","","2013-09-02","Fête du Travail","NV",""
"fr-CA","AB","2013-10-14","Jour de l'Action de grâce","V",""
"fr-CA","BC","2013-10-14","Jour de l'Action de grâce","V",""
"fr-CA","MB","2013-10-14","Jour de l'Action de grâce","V",""
"fr-CA","NL","2013-10-14","Jour de l'Action de grâce","V",""
"fr-CA","NT","2013-10-14","Jour de l'Action de grâce","V",""
"fr-CA","NU","2013-10-14","Jour de l'Action de grâce","V",""
"fr-CA","ON","2013-10-14","Jour de l'Action de grâce","V",""
"fr-CA","QC","2013-10-14","Jour de l'Action de grâce","V",""
"fr-CA","SK","2013-10-14","Jour de l'Action de grâce","V",""
"fr-CA","YT","2013-10-14","Jour de l'Action de grâce","V",""
"fr-CA","AB","2013-11-11","Jour du Souvenir","F",""
"fr-CA","BC","2013-11-11","Jour du Souvenir","F",""
"fr-CA","NB","2013-11-11","Jour du Souvenir","F",""
"fr-CA","NL","2013-11-11","Jour du Souvenir","F",""
"fr-CA","NT","2013-11-11","Jour du Souvenir","F",""
"fr-CA","","2013-12-25","Jour de Noël","NRF",""
"fr-CA","","2013-12-26","Lendemain de Noël","NRF",""
