"locale","region","date","description","type","notes"
"pt-PT","","2021-01-01","Ano Novo","NF",""
"pt-PT","","2021-02-16","Carnaval","NRV",""
"pt-PT","","2021-04-02","Sexta-feira Santa","NRV",""
"pt-PT","","2021-04-04","Páscoa","NRV",""
"pt-PT","","2021-04-25","Dia da Liberdade","NF",""
"pt-PT","","2021-05-01","Dia do Trabalhador","NF",""
"pt-PT","","2021-06-03","Corpo de Deus","NRV",""
"pt-PT","","2021-06-10","Dia de Portugal","NF",""
"pt-PT","","2021-08-15","Assunção de Nossa Senhora","NF",""
"pt-PT","","2021-10-05","Implantação da República","NF",""
"pt-PT","","2021-11-01","Dia de Todos os Santos","NF",""
"pt-PT","","2021-12-01","Restauração da Independência","NF",""
"pt-PT","","2021-12-08","Imaculada Conceição","NF",""
"pt-PT","","2021-12-25","Natal","NF",""
