"locale","region","date","description","type","notes"
"pt-PT","","2022-01-01","Ano Novo","NF",""
"pt-PT","","2022-03-01","Carnaval","NRV",""
"pt-PT","","2022-04-15","Sexta-feira Santa","NRV",""
"pt-PT","","2022-04-17","Páscoa","NRV",""
"pt-PT","","2022-04-25","Dia da Liberdade","NF",""
"pt-PT","","2022-05-01","Dia do Trabalhador","NF",""
"pt-PT","","2022-06-10","Dia de Portugal","NF",""
"pt-PT","","2022-06-16","Corpo de Deus","NRV",""
"pt-PT","","2022-08-15","Assunção de Nossa Senhora","NF",""
"pt-PT","","2022-10-05","Implantação da República","NF",""
"pt-PT","","2022-11-01","Dia de Todos os Santos","NF",""
"pt-PT","","2022-12-01","Restauração da Independência","NF",""
"pt-PT","","2022-12-08","Imaculada Conceição","NF",""
"pt-PT","","2022-12-25","Natal","NF",""
