"locale","region","date","description","type","notes"
"pt-PT","","2023-01-01","Ano Novo","NF",""
"pt-PT","","2023-02-21","Carnaval","NRV",""
"pt-PT","","2023-04-07","Sexta-feira Santa","NRV",""
"pt-PT","","2023-04-09","Páscoa","NRV",""
"pt-PT","","2023-04-25","Dia da Liberdade","NF",""
"pt-PT","","2023-05-01","Dia do Trabalhador","NF",""
"pt-PT","","2023-06-08","Corpo de Deus","NRV",""
"pt-PT","","2023-06-10","Dia de Portugal","NF",""
"pt-PT","","2023-08-15","Assunção de Nossa Senhora","NF",""
"pt-PT","","2023-10-05","Implantação da República","NF",""
"pt-PT","","2023-11-01","Dia de Todos os Santos","NF",""
"pt-PT","","2023-12-01","Restauração da Independência","NF",""
"pt-PT","","2023-12-08","Imaculada Conceição","NF",""
"pt-PT","","2023-12-25","Natal","NF",""
