"locale","region","date","description","type","notes"
"pt-PT","","2017-01-01","Ano Novo","NF",""
"pt-PT","","2017-02-28","Carnaval","NRV",""
"pt-PT","","2017-04-14","Sexta-feira Santa","NRV",""
"pt-PT","","2017-04-16","Páscoa","NRV",""
"pt-PT","","2017-04-25","Dia da Liberdade","NF",""
"pt-PT","","2017-05-01","Dia do Trabalhador","NF",""
"pt-PT","","2017-06-10","Dia de Portugal","NF",""
"pt-PT","","2017-06-15","Corpo de Deus","NRV",""
"pt-PT","","2017-08-15","Assunção de Nossa Senhora","NF",""
"pt-PT","","2017-10-05","Implantação da República","NF",""
"pt-PT","","2017-11-01","Dia de Todos os Santos","NF",""
"pt-PT","","2017-12-01","Restauração da Independência","NF",""
"pt-PT","","2017-12-08","Imaculada Conceição","NF",""
"pt-PT","","2017-12-25","Natal","NF",""
