"locale","region","date","description","type","notes"
"pt-PT","","2027-01-01","Ano Novo","NF",""
"pt-PT","","2027-02-09","Carnaval","NRV",""
"pt-PT","","2027-03-26","Sexta-feira Santa","NRV",""
"pt-PT","","2027-03-28","Páscoa","NRV",""
"pt-PT","","2027-04-25","Dia da Liberdade","NF",""
"pt-PT","","2027-05-01","Dia do Trabalhador","NF",""
"pt-PT","","2027-05-27","Corpo de Deus","NRV",""
"pt-PT","","2027-06-10","Dia de Portugal","NF",""
"pt-PT","","2027-08-15","Assunção de Nossa Senhora","NF",""
"pt-PT","","2027-10-05","Implantação da República","NF",""
"pt-PT","","2027-11-01","Dia de Todos os Santos","NF",""
"pt-PT","","2027-12-01","Restauração da Independência","NF",""
"pt-PT","","2027-12-08","Imaculada Conceição","NF",""
"pt-PT","","2027-12-25","Natal","NF",""
