"locale","region","date","description","type","notes"
"hu-HU","","2023-01-01","Újév","NF",""
"hu-HU","","2023-03-15","Az 1848-as forradalom ünnepe","NF",""
"hu-HU","","2023-04-07","Nagypéntek","NRV",""
"hu-HU","","2023-04-09","Húsvét","NRV",""
"hu-HU","","2023-04-10","Húsvéthétfő","NRV",""
"hu-HU","","2023-05-01","A munka ünnepe","NF",""
"hu-HU","","2023-05-28","Pünkösd","NRV",""
"hu-HU","","2023-05-29","Pünkösdhétfő","NRV",""
"hu-HU","","2023-08-20","Az államalapítás ünnepe","NF",""
"hu-HU","","2023-10-23","Az 1956-os forradalom ünnepe","NF",""
"hu-HU","","2023-11-01","Mindenszentek","NRF",""
"hu-HU","","2023-12-25","Karácsony","NRF",""
"hu-HU","","2023-12-26","Karácsony","NRF",""
