"locale","region","date","description","type","notes"
"hu-HU","","2020-01-01","Újév","NF",""
"hu-HU","","2020-03-15","Az 1848-as forradalom ünnepe","NF",""
"hu-HU","","2020-04-10","Nagypéntek","NRV",""
"hu-HU","","2020-04-12","Húsvét","NRV",""
"hu-HU","","2020-04-13","Húsvéthétfő","NRV",""
"hu-HU","","2020-05-01","A munka ünnepe","NF",""
"hu-HU","","2020-05-31","Pünkösd","NRV",""
"hu-HU","","2020-06-01","Pünkösdhétfő","NRV",""
"hu-HU","","2020-08-20","Az államalapítás ünnepe","NF",""
"hu-HU","","2020-08-21","Munkaszüneti nap","NF","2020-08-29 munkanap"
"hu-HU","","2020-10-23","Az 1956-os forradalom ünnepe","NF",""
"hu-HU","","2020-11-01","Mindenszentek","NRF",""
"hu-HU","","2020-12-24","Munkaszüneti nap","NF","2020-12-12 munkanap"
"hu-HU","","2020-12-25","Karácsony","NRF",""
"hu-HU","","2020-12-26","Karácsony","NRF",""
