"locale","region","date","description","type","notes"
"hu-HU","","2014-01-01","Újév","NF",""
"hu-HU","","2014-03-15","Az 1848-as forradalom ünnepe","NF",""
"hu-HU","","2014-04-20","Húsvét","NRV",""
"hu-HU","","2014-04-21","Húsvéthétfő","NRV",""
"hu-HU","","2014-05-01","A munka ünnepe","NF",""
"hu-HU","","2014-06-08","Pünkösd","NRV",""
"hu-HU","","2014-06-09","Pünkösdhétfő","NRV",""
"hu-HU","","2014-08-20","Az államalapítás ünnepe","NF",""
"hu-HU","","2014-10-23","Az 1956-os forradalom ünnepe","NF",""
"hu-HU","","2014-11-01","Mindenszentek","NRF",""
"hu-HU","","2014-12-25","Karácsony","NRF",""
"hu-HU","","2014-12-26","Karácsony","NRF",""
