"locale","region","date","description","type","notes"
"hu-HU","","2019-01-01","Újév","NF",""
"hu-HU","","2019-03-15","Az 1848-as forradalom ünnepe","NF",""
"hu-HU","","2019-04-19","Nagypéntek","NRV",""
"hu-HU","","2019-04-21","Húsvét","NRV",""
"hu-HU","","2019-04-22","Húsvéthétfő","NRV",""
"hu-HU","","2019-05-01","A munka ünnepe","NF",""
"hu-HU","","2019-06-09","Pünkösd","NRV",""
"hu-HU","","2019-06-10","Pünkösdhétfő","NRV",""
"hu-HU","","2019-08-19","Munkaszüneti Nap","NF","2019-08-10 pihenőnap"
"hu-HU","","2019-08-20","Az államalapítás ünnepe","NF",""
"hu-HU","","2019-10-23","Az 1956-os forradalom ünnepe","NF",""
"hu-HU","","2019-11-01","Mindenszentek","NRF",""
"hu-HU","","2019-12-24","Munkaszüneti Nap","NF","2019-12-07 pihenőnap"
"hu-HU","","2019-12-25","Karácsony","NRF",""
"hu-HU","","2019-12-26","Karácsony","NRF",""
"hu-HU","","2019-12-27","Munkaszüneti Nap","NF","2019-12-14 pihenőnap"
