"locale","region","date","description","type","notes"
"hu-HU","","2022-01-01","Újév","NF",""
"hu-HU","","2022-03-15","Az 1848-as forradalom ünnepe","NF",""
"hu-HU","","2022-04-15","Nagypéntek","NRV",""
"hu-HU","","2022-04-17","Húsvét","NRV",""
"hu-HU","","2022-04-18","Húsvéthétfő","NRV",""
"hu-HU","","2022-05-01","A munka ünnepe","NF",""
"hu-HU","","2022-06-05","Pünkösd","NRV",""
"hu-HU","","2022-06-06","Pünkösdhétfő","NRV",""
"hu-HU","","2022-08-20","Az államalapítás ünnepe","NF",""
"hu-HU","","2022-10-23","Az 1956-os forradalom ünnepe","NF",""
"hu-HU","","2022-11-01","Mindenszentek","NRF",""
"hu-HU","","2022-12-25","Karácsony","NRF",""
"hu-HU","","2022-12-26","Karácsony","NRF",""
