"locale","region","date","description","type","notes"
"hu-HU","","2015-01-01","Újév","NF",""
"hu-HU","","2015-01-02","Munkaszüneti Nap","NF","2015-01-10 pihenőnap"
"hu-HU","","2015-03-15","Az 1848-as forradalom ünnepe","NF",""
"hu-HU","","2015-04-05","Húsvét","NRV",""
"hu-HU","","2015-04-06","Húsvéthétfő","NRV",""
"hu-HU","","2015-05-01","A munka ünnepe","NF",""
"hu-HU","","2015-05-24","Pünkösd","NRV",""
"hu-HU","","2015-05-25","Pünkösdhétfő","NRV",""
"hu-HU","","2015-08-20","Az államalapítás ünnepe","NF",""
"hu-HU","","2015-08-21","Munkaszüneti Nap","NF","2015-08-08 pihenőnap"
"hu-HU","","2015-10-23","Az 1956-os forradalom ünnepe","NF",""
"hu-HU","","2015-11-01","Mindenszentek","NRF",""
"hu-HU","","2015-12-24","Munkaszüneti Nap","NF","2015-12-12 pihenőnap"
"hu-HU","","2015-12-25","Karácsony","NRF",""
"hu-HU","","2015-12-26","Karácsony","NRF",""
