"locale","region","date","description","type","notes"
"hu-HU","","2013-01-01","Újév","NF",""
"hu-HU","","2013-03-15","Az 1848-as forradalom ünnepe","NF",""
"hu-HU","","2013-03-31","Húsvét","NRV",""
"hu-HU","","2013-04-01","Húsvéthétfő","NRV",""
"hu-HU","","2013-05-01","A munka ünnepe","NF",""
"hu-HU","","2013-05-19","Pünkösd","NRV",""
"hu-HU","","2013-05-20","Pünkösdhétfő","NRV",""
"hu-HU","","2013-08-20","Az államalapítás ünnepe","NF",""
"hu-HU","","2013-10-23","Az 1956-os forradalom ünnepe","NF",""
"hu-HU","","2013-11-01","Mindenszentek","NRF",""
"hu-HU","","2013-12-25","Karácsony","NRF",""
"hu-HU","","2013-12-26","Karácsony","NRF",""
