"locale","region","date","description","type","notes"
"hu-HU","","2021-01-01","Újév","NF",""
"hu-HU","","2021-03-15","Az 1848-as forradalom ünnepe","NF",""
"hu-HU","","2021-04-02","Nagypéntek","NRV",""
"hu-HU","","2021-04-04","Húsvét","NRV",""
"hu-HU","","2021-04-05","Húsvéthétfő","NRV",""
"hu-HU","","2021-05-01","A munka ünnepe","NF",""
"hu-HU","","2021-05-23","Pünkösd","NRV",""
"hu-HU","","2021-05-24","Pünkösdhétfő","NRV",""
"hu-HU","","2021-08-20","Az államalapítás ünnepe","NF",""
"hu-HU","","2021-10-23","Az 1956-os forradalom ünnepe","NF",""
"hu-HU","","2021-11-01","Mindenszentek","NRF",""
"hu-HU","","2021-12-24","Munkaszüneti nap","NF","2021-12-11 munkanap"
"hu-HU","","2021-12-25","Karácsony","NRF",""
"hu-HU","","2021-12-26","Karácsony","NRF",""
