"locale","region","date","description","type","notes"
"de-LU","","2017-01-01","Neujahr","NF",""
"de-LU","","2017-04-16","Ostern","NF",""
"de-LU","","2017-04-17","Ostermontag","NF",""
"de-LU","","2017-05-01","1. Mai","NF",""
"de-LU","","2017-05-25","Christi Himmelfahrt","NF",""
"de-LU","","2017-06-04","Pfingsten","NF",""
"de-LU","","2017-06-05","Pfingstmontag","NF",""
"de-LU","","2017-06-23","Nationalfeiertag","NF",""
"de-LU","","2017-08-15","Mariä Himmelfahrt","NRF",""
"de-LU","","2017-11-01","Allerheiligen","NRF",""
"de-LU","","2017-12-25","Weihnachten","NRF",""
"de-LU","","2017-12-26","2. Weihnachtsfeiertag","NRF",""
