"locale","region","date","description","type","notes"
"de-LU","","2027-01-01","Neujahr","NF",""
"de-LU","","2027-03-28","Ostern","NF",""
"de-LU","","2027-03-29","Ostermontag","NF",""
"de-LU","","2027-05-01","1. Mai","NF",""
"de-LU","","2027-05-06","Christi Himmelfahrt","NF",""
"de-LU","","2027-05-09","Europatag","NF",""
"de-LU","","2027-05-16","Pfingsten","NF",""
"de-LU","","2027-05-17","Pfingstmontag","NF",""
"de-LU","","2027-06-23","Nationalfeiertag","NF",""
"de-LU","","2027-08-15","Mariä Himmelfahrt","NRF",""
"de-LU","","2027-11-01","Allerheiligen","NRF",""
"de-LU","","2027-12-25","Weihnachten","NRF",""
"de-LU","","2027-12-26","2. Weihnachtsfeiertag","NRF",""
