"locale","region","date","description","type","notes"
"de-LU","","2011-01-01","Neujahr","NF",""
"de-LU","","2011-04-24","Ostern","NF",""
"de-LU","","2011-04-25","Ostermontag","NF",""
"de-LU","","2011-05-01","1. Mai","NF",""
"de-LU","","2011-06-02","Christi Himmelfahrt","NF",""
"de-LU","","2011-06-12","Pfingsten","NF",""
"de-LU","","2011-06-13","Pfingstmontag","NF",""
"de-LU","","2011-06-23","Nationalfeiertag","NF",""
"de-LU","","2011-08-15","Mariä Himmelfahrt","NRF",""
"de-LU","","2011-11-01","Allerheiligen","NRF",""
"de-LU","","2011-12-25","Weihnachten","NRF",""
"de-LU","","2011-12-26","2. Weihnachtsfeiertag","NRF",""
