"locale","region","date","description","type","notes"
"fr-BE","","2011-01-01","Nouvel An","NF",""
"fr-BE","","2011-04-24","Pâques","NRV",""
"fr-BE","","2011-04-25","Lundi de Pâques","NRV",""
"fr-BE","","2011-05-01","Fête du Travail","NF",""
"fr-BE","","2011-06-02","Ascension","NRV",""
"fr-BE","","2011-06-12","Pentecôte","NRV",""
"fr-BE","","2011-06-13","Lundi de Pentecôte","NRV",""
"fr-BE","","2011-07-21","Fête nationale","NF",""
"fr-BE","","2011-08-15","Assomption","NRF",""
"fr-BE","","2011-11-01","Toussaint","NRF",""
"fr-BE","","2011-11-11","Jour de l'armistice","NF",""
"fr-BE","","2011-12-25","Noël","NRF",""
